,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_MAX_SCORE,CURRENT_BAL,PREVIOUS_BAL,LAST_PAYMENT,CRED_UTILIZATION_PERCENT,default_payment_next_month
21112,290000,1,2,1,38,2,296437,192441,25,102,0
21113,380000,1,2,1,39,0,3074,-18618,9203,1,0
21114,480000,1,1,1,49,0,376186,389822,20000,78,0
21115,350000,1,2,2,47,0,190211,191582,8239,54,0
21116,220000,1,1,2,36,2,792,396,0,0,0
21117,360000,1,1,1,44,0,188,1610,1610,0,1
21118,420000,1,2,1,39,0,22219,22423,7573,5,0
21119,160000,1,1,1,40,2,4024,6484,3000,3,1
21120,30000,1,1,2,47,2,26413,25690,0,88,0
21121,170000,1,2,2,31,0,8024,9338,1610,5,0
21122,710000,1,2,1,38,0,67061,64374,10045,9,0
21123,350000,1,2,2,34,0,2184,1445,1445,1,0
21124,230000,1,2,1,36,0,4761,5786,1110,2,0
21125,30000,1,2,3,40,2,2922,3869,1000,10,0
21126,360000,1,1,1,38,0,475,-25,0,0,0
21127,500000,1,1,1,41,2,390,780,780,0,0
21128,380000,1,1,1,34,0,124486,106065,3563,33,0
21129,240000,1,2,1,37,2,211808,208892,2000,88,0
21130,100000,1,1,2,41,0,31452,32453,1527,31,1
21131,200000,1,2,2,38,0,176579,180233,6589,88,1
21132,500000,1,1,2,35,0,5925,11175,11194,1,0
21133,220000,1,3,1,48,0,0,0,0,0,1
21134,640000,1,1,2,33,0,21189,4242,4258,3,0
21135,340000,1,3,2,34,0,334628,328749,16040,98,1
21136,400000,1,1,2,48,0,112789,115910,5000,28,0
21137,200000,1,1,1,39,0,8852,3103,5585,4,0
21138,20000,1,2,1,41,0,9632,10676,1208,48,0
21139,210000,1,1,1,35,0,205,0,0,0,0
21140,280000,1,3,2,35,0,275659,265870,10932,98,0
21141,150000,1,2,2,36,0,149931,152915,5500,100,0
21142,50000,1,1,2,36,0,45010,45785,1919,90,0
21143,60000,1,2,1,36,0,37129,37593,1602,62,1
21144,60000,1,3,1,36,1,0,0,0,0,1
21145,200000,1,2,1,45,0,197600,200378,10265,99,0
21146,30000,1,2,2,35,2,21708,22583,1542,72,1
21147,130000,1,2,1,42,1,-52,-52,0,0,1
21148,140000,1,2,1,39,0,136032,139118,5400,97,0
21149,280000,1,2,2,39,0,273651,279296,11128,98,0
21150,110000,1,3,2,44,0,102274,103275,3734,93,0
21151,130000,1,1,2,42,0,836,836,836,1,0
21152,110000,1,2,1,48,0,92806,91217,5000,84,0
21153,320000,1,1,1,38,0,18924,21589,3000,6,0
21154,490000,1,1,2,41,0,345075,354273,10000,70,0
21155,360000,1,1,2,45,0,287,29646,29794,0,0
21156,280000,1,1,1,37,2,1405,1549,1549,1,0
21157,290000,1,1,1,36,2,170953,170747,546,59,0
21158,180000,1,2,2,39,0,119466,120491,4500,66,0
21159,150000,1,2,2,36,0,32263,26283,3000,22,0
21160,260000,1,2,1,44,0,11506,973,975,4,0
21161,90000,1,3,2,34,0,74012,76777,4600,82,0
21162,20000,1,3,2,35,0,16958,17028,1699,85,0
21163,180000,1,1,2,34,0,4400,2990,3018,2,0
21164,230000,1,2,2,36,0,182,1407,1407,0,0
21165,260000,1,1,1,38,3,2500,2500,0,1,1
21166,150000,1,1,2,31,3,125086,121521,4967,83,1
21167,480000,1,1,1,44,0,634,144,144,0,0
21168,110000,1,2,1,45,2,112987,110899,7000,103,1
21169,150000,1,1,1,49,2,20604,21614,1359,14,0
21170,170000,1,1,2,42,0,166708,85607,4000,98,0
21171,50000,1,2,2,44,0,49699,49685,2300,99,0
21172,400000,1,4,2,40,0,178069,181613,6496,45,0
21173,430000,1,3,2,47,1,-18,6390,6408,0,0
21174,300000,1,1,1,40,0,4950,-337,0,2,0
21175,40000,1,1,1,33,3,21107,23837,3400,53,0
21176,180000,1,2,1,45,0,130950,119109,6000,73,0
21177,300000,1,3,2,31,0,80928,82690,4000,27,0
21178,20000,1,2,3,49,0,16336,17354,1294,82,1
21179,230000,1,3,2,32,0,326,326,326,0,0
21180,180000,1,1,1,46,0,178517,130975,5000,99,0
21181,50000,1,2,2,36,2,19649,20526,1500,39,1
21182,160000,1,1,1,37,0,16750,9715,1100,10,0
21183,100000,1,2,2,43,0,6768,13054,10015,7,0
21184,140000,1,2,1,35,0,135227,134215,5304,97,0
21185,70000,1,3,1,30,2,67730,67021,3000,97,0
21186,400000,1,1,2,32,0,55773,55917,3028,14,0
21187,330000,1,1,1,35,0,3888,14704,14782,1,0
21188,130000,1,2,1,39,0,103566,105797,3969,80,1
21189,410000,1,1,1,46,0,8756,1237,1237,2,0
21190,350000,1,2,2,36,0,15061,23719,10000,4,0
21191,360000,1,1,2,35,0,41327,47751,20059,11,0
21192,90000,1,2,1,41,0,188,188,188,0,0
21193,100000,1,2,1,46,0,390,3505,3505,0,0
21194,200000,1,2,2,36,0,193097,199873,10000,97,0
21195,20000,1,2,1,38,2,5705,6715,1266,29,1
21196,230000,1,2,1,35,0,170413,166858,5976,74,0
21197,20000,1,2,1,31,0,18764,19750,1610,94,0
21198,130000,1,2,2,31,3,300,300,0,0,1
21199,150000,1,3,2,32,0,150201,125858,5039,100,0
21200,160000,1,1,2,31,0,2930,459,466,2,0
21201,20000,1,2,2,30,5,15556,16987,2000,78,0
21202,130000,1,1,2,48,0,102771,104003,4843,79,0
21203,490000,1,1,1,43,2,3956,3081,3081,1,1
21204,360000,1,1,1,45,0,2369,1367,1367,1,0
21205,150000,1,2,1,40,0,172935,46462,35749,115,0
21206,70000,1,1,1,44,2,14960,11080,0,21,1
21207,360000,1,2,3,32,0,10591,-326,326,3,0
21208,500000,1,1,1,37,1,271115,15074,15873,54,0
21209,250000,1,2,2,38,0,2395,29636,29658,1,0
21210,50000,1,2,2,38,0,46005,46234,1266,92,0
21211,250000,1,2,1,45,0,142001,135291,5084,57,0
21212,20000,1,1,2,40,2,15563,16995,2000,78,0
21213,360000,1,3,2,33,0,0,0,0,0,0
21214,80000,1,2,2,41,0,80920,80956,3500,101,0
21215,140000,1,1,2,44,2,72763,75064,3905,52,0
21216,140000,1,2,2,36,0,123474,125565,4409,88,1
21217,50000,1,2,2,37,2,72034,75711,7300,144,1
21218,160000,1,2,2,34,0,144953,112501,6000,91,0
21219,50000,1,2,2,49,0,41638,28145,2000,83,0
21220,200000,1,2,1,41,2,1075,11201,11000,1,0
21221,80000,1,1,2,38,2,67046,68439,3100,84,1
21222,140000,1,2,2,33,0,0,935,935,0,0
21223,90000,1,2,2,34,2,77846,50281,5700,86,0
21224,40000,1,2,1,47,3,34664,37611,3524,87,0
21225,10000,1,2,1,38,2,4437,5355,1150,44,0
21226,500000,1,2,1,33,0,26597,16573,3357,5,0
21227,410000,1,1,1,41,0,396975,409780,30000,97,0
21228,20000,1,2,2,49,0,19111,18936,1286,96,0
21229,200000,1,1,1,37,1,0,0,0,0,0
21230,50000,1,1,2,32,0,49571,48765,1773,99,0
21231,150000,1,1,1,44,0,4825,3003,3018,3,0
21232,180000,1,1,1,49,2,1092,1733,1733,1,1
21233,80000,1,3,2,33,1,0,3495,3495,0,0
21234,300000,1,2,2,34,0,50281,51441,2000,17,0
21235,150000,1,1,2,36,2,167094,86193,5068,111,1
21236,220000,1,3,1,48,1,0,0,0,0,0
21237,120000,1,2,2,35,0,90972,93452,4000,76,0
21238,360000,1,1,2,43,0,59,4465,4465,0,0
21239,550000,1,4,1,37,0,452600,364447,16025,82,1
21240,260000,1,1,2,39,3,235799,124838,13,91,0
21241,80000,1,3,1,45,2,8133,10978,3000,10,1
21242,160000,1,1,1,48,1,0,0,0,0,0
21243,190000,1,2,1,48,0,6450,189102,189717,3,0
21244,250000,1,1,1,44,2,3893,54673,54946,2,0
21245,30000,1,3,2,37,0,22629,11332,5002,75,0
21246,100000,1,2,2,37,2,24927,27689,3185,25,1
21247,350000,1,1,1,35,2,15193,19734,5197,4,0
21248,120000,1,3,1,45,0,24591,16160,3000,20,0
21249,350000,1,1,1,43,0,2878,0,0,1,0
21250,340000,1,2,1,49,0,9983,43418,43418,3,0
21251,360000,1,1,2,39,0,2758,1448,1448,1,0
21252,410000,1,2,1,47,0,40390,9760,9760,10,0
21253,170000,1,2,1,42,0,162880,164824,8000,96,0
21254,110000,1,2,2,38,0,95925,98331,4000,87,0
21255,30000,1,3,2,51,2,24070,25358,2000,80,0
21256,200000,1,2,1,54,0,41190,40921,2138,21,0
21257,250000,1,3,1,50,2,254893,258013,9316,102,0
21258,240000,1,1,1,50,0,35117,17330,11051,15,0
21259,210000,1,1,1,50,1,0,0,0,0,0
21260,30000,1,3,1,52,0,28541,28889,1502,95,0
21261,30000,1,3,1,51,0,13386,13218,1218,45,0
21262,40000,1,3,1,56,1,0,0,0,0,1
21263,50000,1,3,3,55,0,23498,22625,1336,47,0
21264,50000,1,2,1,50,0,47053,11165,1200,94,1
21265,20000,1,2,1,50,2,14123,16758,3200,71,0
21266,20000,1,3,1,52,2,8145,10474,2474,41,1
21267,240000,1,2,1,51,0,98588,100545,3592,41,1
21268,110000,1,3,2,52,2,56327,57106,2700,51,0
21269,90000,1,2,2,52,0,86826,87186,4000,96,0
21270,110000,1,1,1,52,0,82390,84024,4000,75,0
21271,500000,1,1,1,50,0,350340,359289,12884,70,0
21272,20000,1,2,1,54,0,18398,19014,2000,92,0
21273,70000,1,3,1,50,2,41087,42109,2000,59,1
21274,50000,1,3,2,51,1,0,0,0,0,1
21275,120000,1,3,1,53,2,88702,101498,14357,74,1
21276,50000,1,2,1,60,0,46344,41162,1389,93,0
21277,20000,1,2,1,50,2,5519,6620,1200,28,0
21278,30000,1,2,2,51,0,29628,29253,1460,99,0
21279,290000,1,3,1,61,0,281967,288456,10492,97,0
21280,80000,1,2,1,61,0,81647,65470,5500,102,1
21281,110000,1,2,1,50,0,110406,109550,4600,100,0
21282,190000,1,3,2,54,0,142032,40883,5883,75,0
21283,50000,1,1,2,48,0,56672,53540,2500,113,0
21284,50000,1,3,1,51,2,38302,39299,1634,77,0
21285,20000,1,3,1,52,2,16290,17301,1289,81,0
21286,110000,1,3,1,57,0,390,390,390,0,0
21287,350000,1,2,1,50,0,83134,84087,3969,24,0
21288,60000,1,3,1,52,0,57470,58713,2200,96,1
21289,20000,1,3,2,59,2,7451,5119,2000,37,0
21290,430000,1,1,1,51,0,4704,9714,9723,1,0
21291,260000,1,2,1,51,0,0,0,0,0,1
21292,140000,1,2,1,52,2,31511,30705,0,23,1
21293,360000,1,1,1,50,0,1858,0,0,1,0
21294,280000,1,2,1,50,0,5622,4554,4573,2,0
21295,10000,1,2,1,50,0,3664,4526,1300,37,0
21296,280000,1,2,1,49,0,94916,96838,3500,34,0
21297,50000,1,1,1,63,2,264,528,528,1,0
21298,50000,1,2,2,56,0,37624,44915,8000,75,0
21299,280000,1,2,1,53,0,278127,42518,1700,99,1
21300,20000,1,2,1,50,0,18865,36059,1500,94,0
21301,80000,1,2,1,51,2,1041,780,1000,1,1
21302,50000,1,2,1,51,0,46094,47157,1831,92,0
21303,360000,1,1,1,51,0,346225,353200,14562,96,1
21304,260000,1,1,1,50,0,390,7516,7516,0,0
21305,20000,1,3,1,60,2,17495,16917,0,87,0
21306,110000,1,2,1,51,0,45012,45964,2000,41,0
21307,20000,1,2,2,52,0,19626,20002,1311,98,1
21308,20000,1,4,2,55,2,69257,70055,2400,346,1
21309,70000,1,1,1,60,0,69956,70688,2500,100,0
21310,30000,1,3,1,52,2,3997,2522,0,13,1
21311,230000,1,3,1,61,2,2500,0,0,1,1
21312,160000,1,3,1,57,0,759,-660,209,0,1
21313,30000,1,3,1,50,0,390,390,390,1,0
21314,50000,1,3,3,52,0,0,0,0,0,1
21315,210000,1,3,1,47,0,1772,-55,0,1,0
21316,50000,1,3,2,60,0,46362,47393,1800,93,0
21317,150000,1,1,1,55,3,97719,99733,4500,65,1
21318,660000,1,1,2,55,0,284334,288120,6486,43,0
21319,100000,1,2,1,47,2,99823,96932,0,100,0
21320,700000,1,2,1,50,0,280809,273492,10000,40,0
21321,300000,1,1,1,50,2,245193,250672,11000,82,1
21322,320000,1,1,1,50,0,18831,1809,1809,6,0
21323,250000,1,1,1,50,1,0,0,0,0,0
21324,150000,1,1,2,50,2,829,18311,18400,1,0
21325,200000,1,1,2,50,1,-6676,5953,16374,-3,1
21326,50000,1,3,2,52,0,50717,36507,1357,101,1
21327,320000,1,1,1,52,0,293481,249201,10104,92,0
21328,20000,1,3,1,51,0,14962,17580,2890,75,0
21329,170000,1,2,1,64,0,1922,1788,1788,1,0
21330,50000,1,2,1,52,2,50757,78196,0,102,1
21331,130000,1,2,1,52,2,6954,4110,12,5,0
21332,150000,1,1,1,59,0,5066,2616,2616,3,0
21333,500000,1,1,1,53,0,13331,13307,13941,3,0
21334,410000,1,2,1,54,2,1413,1701,1710,0,0
21335,50000,1,2,1,53,0,70820,50813,1998,142,0
21336,200000,1,4,1,66,0,143994,102211,4767,72,0
21337,230000,1,3,1,55,0,208273,214423,10012,91,0
21338,20000,1,3,2,53,0,19165,16851,3000,96,1
21339,300000,1,3,1,53,0,-3,-3,0,0,0
21340,20000,1,3,3,57,2,19071,20442,2000,95,0
21341,380000,1,1,1,55,0,59881,61070,2185,16,0
21342,150000,1,2,1,57,2,14496,15546,1600,10,1
21343,20000,1,2,1,53,2,5397,6153,1000,27,0
21344,130000,1,3,2,56,0,33928,35356,2000,26,0
21345,350000,1,1,1,57,0,262719,269742,11500,75,0
21346,440000,1,1,1,64,0,427038,431540,20000,97,0
21347,170000,1,2,1,54,0,186,116,116,0,0
21348,70000,1,1,1,67,2,275,400,10400,0,0
21349,270000,1,1,1,58,0,9211,8913,9012,3,0
21350,500000,1,2,1,59,0,197792,201418,7200,40,0
21351,200000,1,3,1,60,2,135775,136946,4916,68,0
21352,290000,1,3,1,55,0,21372,25278,5000,7,0
21353,50000,1,1,2,54,0,48092,35513,2500,96,0
21354,20000,1,3,1,57,2,1472,211,0,7,1
21355,80000,1,3,1,56,0,49897,50892,1822,62,0
21356,70000,1,2,2,55,0,31081,23839,1474,44,0
21357,50000,1,3,1,53,0,48684,49466,1974,97,0
21358,160000,1,2,1,55,0,155389,152162,6911,97,0
21359,70000,1,1,3,57,0,70051,69398,3567,100,0
21360,230000,1,1,2,59,1,0,0,0,0,0
21361,180000,1,2,1,70,0,12216,13724,1724,7,0
21362,20000,1,2,2,56,5,19977,19375,0,100,0
21363,350000,1,1,1,70,0,106813,100895,4000,31,0
21364,70000,1,2,1,54,0,20706,21410,1351,30,0
21365,20000,1,2,2,54,0,37720,12266,1200,189,0
21366,180000,1,2,2,56,0,89560,90940,3460,50,0
21367,320000,1,3,1,56,0,274210,262737,9441,86,0
21368,50000,1,2,1,53,2,17946,18946,1306,36,0
21369,50000,1,2,1,56,0,48895,49455,1775,98,0
21370,180000,1,2,1,55,0,6854,560,560,4,1
21371,130000,1,2,1,55,2,780,780,390,1,0
21372,20000,1,3,2,57,0,170,-220,0,1,0
21373,500000,1,2,1,54,0,108075,106532,5014,22,0
21374,50000,1,2,1,58,2,382,-286,0,1,0
21375,760000,1,3,1,54,0,447670,455970,20011,59,0
21376,20000,1,2,1,55,3,13139,12636,0,66,1
21377,200000,1,1,1,54,0,22413,890,890,11,0
21378,500000,1,2,1,59,0,-3182,-3885,0,-1,0
21379,70000,1,1,1,54,0,1261,1261,1261,2,0
21380,50000,1,2,1,54,2,48556,49240,1804,97,1
21381,680000,1,2,2,64,0,568532,577681,22000,84,0
21382,290000,1,2,1,53,0,4975,3688,1027,2,0
21383,450000,1,1,1,53,0,17530,3873,3885,4,0
21384,370000,1,1,1,68,0,8207,11054,3000,2,0
21385,80000,1,1,1,53,2,9527,42908,42908,12,0
21386,40000,1,1,1,57,2,87313,88918,2729,218,0
21387,60000,1,1,1,54,2,60500,58926,0,101,0
21388,300000,1,1,1,58,0,13620,5779,5823,5,0
21389,430000,1,1,1,69,0,3658,1962,1962,1,0
21390,190000,1,3,1,67,2,186797,191210,9000,98,0
21391,200000,1,2,1,65,0,1269,3784,3789,1,0
21392,150000,1,1,1,54,2,23959,23276,0,16,1
21393,200000,1,1,1,58,0,0,0,0,0,1
21394,50000,1,1,1,58,0,55262,53057,2000,111,0
21395,300000,1,1,1,55,0,14202,0,0,5,0
21396,480000,1,2,1,53,1,-11,11349,11360,0,0
21397,290000,1,3,1,53,0,271508,261713,11000,94,0
21398,360000,1,1,1,54,1,-281,2520,3011,0,1
21399,110000,1,2,1,56,0,93983,88777,3371,85,0
21400,220000,2,1,2,27,2,375,750,750,0,0
21401,120000,2,2,3,59,2,82172,80266,0,68,1
21402,50000,2,3,2,26,0,6450,10744,4500,13,1
21403,70000,2,2,1,37,2,67374,70890,6044,96,0
21404,30000,2,2,2,35,0,29728,30479,1779,99,0
21405,60000,2,2,1,32,0,13070,14542,2000,22,0
21406,110000,2,2,2,28,0,35208,36619,2000,32,1
21407,30000,2,3,1,30,0,1483,1378,1378,5,0
21408,60000,2,3,1,34,0,53748,41668,1778,90,0
21409,60000,2,1,2,26,0,959,0,0,2,0
21410,30000,2,2,2,24,2,16704,18121,2000,56,0
21411,60000,2,3,1,49,0,60335,52211,6751,101,0
21412,180000,2,4,2,26,0,42086,96998,90402,23,0
21413,240000,2,2,1,34,0,65883,66386,3000,27,0
21414,220000,2,1,2,30,0,8939,316,316,4,0
21415,100000,2,3,1,35,0,390,390,390,0,0
21416,180000,2,1,2,27,2,4676,5764,1500,3,0
21417,140000,2,2,1,26,0,128720,129996,6450,92,0
21418,60000,2,2,1,27,2,25547,24838,0,43,1
21419,90000,2,3,1,56,0,59524,57898,2670,66,0
21420,50000,2,2,2,27,2,16557,17975,2000,33,1
21421,290000,2,1,2,28,0,125679,113486,4315,43,0
21422,400000,2,1,2,47,0,6573,8155,8195,2,0
21423,60000,2,2,2,35,0,42174,40510,3090,70,0
21424,60000,2,2,2,29,0,10450,3388,1011,17,0
21425,180000,2,2,2,29,0,0,0,0,0,1
21426,130000,2,2,2,24,0,128499,131370,5100,99,0
21427,110000,2,1,2,24,2,85123,40882,2000,77,1
21428,160000,2,2,2,35,2,24306,25590,2000,15,0
21429,500000,2,1,2,25,1,-46,9412,9458,0,0
21430,160000,2,1,2,26,0,5323,1714,1726,3,0
21431,80000,2,1,2,29,1,0,416,416,0,0
21432,70000,2,1,2,28,0,12018,39270,39270,17,0
21433,130000,2,4,2,27,0,106852,107599,4000,82,0
21434,20000,2,3,1,23,0,5373,7286,2000,27,0
21435,90000,2,3,2,27,2,94699,92290,0,105,1
21436,30000,2,1,2,24,0,4848,6524,3000,16,0
21437,360000,2,2,2,25,0,354626,356006,14000,99,1
21438,150000,2,2,2,30,0,106911,105889,4000,71,0
21439,360000,2,2,1,26,0,358897,357100,14245,100,1
21440,160000,2,1,2,29,0,3462,4673,4000,2,0
21441,120000,2,3,1,51,2,26496,28586,2800,22,0
21442,160000,2,2,1,25,0,83005,84023,3900,52,0
21443,190000,2,1,2,27,0,14671,15141,2000,8,0
21444,110000,2,1,2,28,0,65024,61848,2500,59,0
21445,290000,2,2,2,26,0,291861,254619,9596,101,0
21446,20000,2,1,2,24,1,0,1516,1516,0,0
21447,200000,2,1,2,28,3,0,344,344,0,0
21448,440000,2,1,2,30,0,777,612,612,0,0
21449,70000,2,1,2,27,2,43616,44597,2000,62,1
21450,160000,2,2,2,24,0,39604,24023,1378,25,0
21451,120000,2,2,2,30,0,140,3230,3230,0,0
21452,20000,2,3,1,22,2,16358,17063,1282,82,0
21453,310000,2,1,2,27,0,1000,304,152,0,0
21454,80000,2,3,1,29,0,15008,17434,3000,19,0
21455,180000,2,2,2,29,2,77494,75658,0,43,0
21456,250000,2,1,2,28,0,176925,179079,7000,71,1
21457,180000,2,2,2,24,0,8031,9269,2009,4,1
21458,130000,2,2,2,29,2,120844,123333,4500,93,1
21459,330000,2,3,1,27,0,7098,4863,4885,2,0
21460,310000,2,2,2,29,0,135195,78756,3500,44,0
21461,70000,2,1,2,25,0,27990,24526,1394,40,0
21462,30000,2,2,2,29,2,18872,21734,3500,63,1
21463,290000,2,2,1,29,2,112676,113924,4500,39,1
21464,260000,2,1,2,29,2,19006,19113,6005,7,1
21465,250000,2,1,2,26,0,187336,184608,10000,75,0
21466,120000,2,2,2,28,1,0,0,0,0,1
21467,230000,2,1,2,26,0,166511,159766,6722,72,0
21468,390000,2,1,2,27,0,375023,376767,13313,96,0
21469,30000,2,2,1,28,0,435,0,0,1,0
21470,50000,2,2,2,26,2,49119,44419,0,98,1
21471,180000,2,1,2,28,0,49550,43015,3006,28,0
21472,500000,2,2,2,34,0,367463,287148,10584,73,0
21473,50000,2,1,2,29,0,2463,0,0,5,0
21474,80000,2,2,1,28,0,8432,928,928,11,0
21475,460000,2,2,1,28,0,25537,23314,1335,6,0
21476,150000,2,3,1,28,0,3558,4725,2000,2,0
21477,50000,2,2,1,27,0,48292,47171,2300,97,0
21478,20000,2,1,2,27,0,5888,4088,4813,29,0
21479,350000,2,1,2,33,0,14118,4278,3922,4,0
21480,20000,2,2,1,24,4,19915,19902,600,100,1
21481,400000,2,1,2,29,0,3807,3168,3168,1,0
21482,490000,2,2,2,35,0,48108,45281,3000,10,0
21483,280000,2,1,2,30,0,596,645,645,0,0
21484,50000,2,2,2,23,0,48570,48599,1773,97,0
21485,20000,2,2,1,24,2,19891,15895,0,99,1
21486,90000,2,1,2,27,2,46588,49496,4000,52,0
21487,150000,2,1,2,29,0,1639,592,592,1,0
21488,70000,2,1,2,28,0,37325,38402,2000,53,0
21489,230000,2,1,2,30,0,1432,1094,1094,1,0
21490,200000,2,2,2,29,0,3334,4772,1500,2,0
21491,500000,2,2,2,28,0,182416,150298,5000,36,0
21492,160000,2,2,2,28,2,968,708,710,1,0
21493,250000,2,2,1,29,0,390,0,0,0,1
21494,60000,2,2,2,27,0,57697,48934,2200,96,1
21495,180000,2,2,2,25,0,3887,0,0,2,0
21496,500000,2,1,1,34,0,30376,32715,15000,6,0
21497,50000,2,2,1,25,3,52207,51067,0,104,0
21498,140000,2,2,1,30,0,0,0,0,0,0
21499,460000,2,1,2,28,0,21333,16560,4560,5,0
21500,160000,2,2,2,39,2,30633,37119,7000,19,1
21501,50000,2,1,2,29,1,0,0,0,0,0
21502,110000,2,1,2,26,0,103705,94786,3500,94,0
21503,100000,2,2,2,24,0,65744,67050,2398,66,0
21504,80000,2,1,2,29,2,19833,21192,2000,25,0
21505,230000,2,1,2,27,0,2978,6666,7000,1,0
21506,280000,2,2,1,38,0,8868,14766,10006,3,0
21507,20000,2,2,2,22,4,22353,21720,0,112,1
21508,30000,2,2,2,22,2,30324,30123,1900,101,1
21509,30000,2,2,1,23,6,40439,37936,0,135,1
21510,30000,2,1,2,23,0,10210,13754,6000,34,0
21511,30000,2,2,2,23,2,729,479,483,2,1
21512,110000,2,2,2,24,0,90929,92303,3550,83,0
21513,30000,2,2,2,25,2,28518,27774,0,95,0
21514,220000,2,2,2,25,0,215036,216083,7800,98,0
21515,20000,2,2,2,26,1,0,0,0,0,0
21516,60000,2,2,2,26,2,55892,56685,2300,93,0
21517,90000,2,3,1,48,2,1102,-14,0,1,0
21518,100000,2,1,2,30,2,92909,96454,6000,93,0
21519,70000,2,2,1,33,0,52901,43981,2011,76,0
21520,210000,2,2,2,28,0,40236,29230,2200,19,0
21521,50000,2,2,2,22,0,51417,48260,2054,103,0
21522,50000,2,1,2,22,2,4112,3900,0,8,0
21523,20000,2,2,2,22,3,18021,17439,0,90,1
21524,130000,2,3,2,23,2,1330,5719,5719,1,1
21525,360000,2,1,1,44,1,0,0,0,0,0
21526,200000,2,1,2,26,0,134780,138349,6000,67,0
21527,130000,2,1,1,35,0,23693,27228,4257,18,0
21528,100000,2,2,1,23,0,6584,7560,2500,7,0
21529,80000,2,2,2,22,0,77408,78363,2677,97,0
21530,60000,2,2,2,22,3,61558,59967,10,103,1
21531,50000,2,2,2,23,0,50614,48702,2500,101,0
21532,10000,2,2,2,23,3,5699,7434,2000,57,1
21533,30000,2,3,2,23,2,27588,30354,3540,92,1
21534,50000,2,2,2,23,2,26001,16982,1282,52,0
21535,50000,2,1,2,22,2,4536,0,0,9,1
21536,30000,2,2,2,22,2,11222,11738,1000,37,1
21537,50000,2,2,2,22,2,11970,14445,3000,24,0
21538,70000,2,2,2,22,0,68969,67682,3200,99,0
21539,20000,2,1,2,22,2,12831,12328,0,64,1
21540,30000,2,2,2,22,0,19502,8999,3000,65,0
21541,30000,2,2,2,24,0,24835,23527,1485,83,0
21542,80000,2,2,2,24,0,17220,14844,1400,22,0
21543,130000,2,1,2,24,2,3621,4530,1130,3,0
21544,10000,2,2,2,23,0,9438,1985,1985,94,0
21545,70000,2,3,2,23,0,14816,8237,1000,21,0
21546,20000,2,2,2,21,0,19039,19684,1286,95,0
21547,20000,2,2,2,22,2,0,6594,6594,0,0
21548,30000,2,2,2,22,2,24874,26163,2000,83,0
21549,50000,2,3,2,22,0,2498,-2,0,5,0
21550,20000,2,2,2,24,2,396,1301,1301,2,0
21551,60000,2,2,2,22,2,46403,34438,1544,77,1
21552,50000,2,2,2,23,0,900,2757,3147,2,0
21553,20000,2,1,2,22,0,19458,18786,1552,97,0
21554,30000,2,2,2,22,0,19759,19973,3000,66,0
21555,20000,2,2,2,23,2,15596,15053,0,78,1
21556,10000,2,1,2,23,2,3413,5188,2000,34,0
21557,50000,2,1,2,22,0,50813,50558,1972,102,0
21558,70000,2,1,1,22,2,64525,66548,3093,92,0
21559,20000,2,3,0,23,0,14702,16445,2000,74,0
21560,50000,2,2,2,23,1,14191,5896,5896,28,0
21561,30000,2,2,1,23,2,27997,26049,1800,93,0
21562,50000,2,2,2,22,0,49619,50629,1836,99,0
21563,30000,2,3,2,23,3,30051,29274,0,100,0
21564,80000,2,2,2,23,2,68594,66893,0,86,0
21565,50000,2,3,2,23,0,32644,34096,2000,65,0
21566,20000,2,1,2,24,0,16582,17721,1422,83,0
21567,30000,2,1,2,25,0,26376,27483,1550,88,0
21568,80000,2,1,2,25,2,69614,68836,3238,87,1
21569,140000,2,1,2,25,0,30077,2809,2809,21,0
21570,210000,2,2,2,26,0,119269,60133,2345,57,0
21571,200000,2,1,2,26,0,200849,146340,80000,100,0
21572,20000,2,2,2,22,2,14645,14113,0,73,0
21573,30000,2,2,1,22,2,30525,28574,1725,102,1
21574,150000,2,3,2,23,0,11329,10775,1219,8,0
21575,60000,2,1,2,24,0,35138,35776,1553,59,0
21576,20000,2,2,2,21,0,10109,11153,3000,51,0
21577,150000,2,1,2,25,0,119788,112824,4728,80,0
21578,70000,2,1,2,25,0,1288,0,0,2,0
21579,60000,2,2,1,30,0,65460,64128,2299,109,1
21580,30000,2,3,1,23,2,30380,25839,1,101,1
21581,330000,2,2,2,31,0,30532,33814,3814,9,0
21582,20000,2,3,2,22,4,1650,1650,0,8,1
21583,180000,2,2,1,35,0,1175,5317,5317,1,0
21584,20000,2,1,2,23,2,23809,24798,1700,119,0
21585,130000,2,2,2,24,0,14518,15000,1150,11,0
21586,30000,2,2,2,25,0,28709,28649,1462,96,1
21587,30000,2,2,2,22,2,27762,30392,5000,93,0
21588,500000,2,1,2,37,0,315,2579,2579,0,0
21589,450000,2,1,1,38,0,108390,96704,4300,24,0
21590,50000,2,2,2,22,0,44593,33019,5000,89,0
21591,60000,2,2,2,24,0,58692,61225,5000,98,0
21592,130000,2,2,2,22,2,0,0,0,0,0
21593,280000,2,2,2,25,0,139019,141146,4074,50,0
21594,100000,2,2,1,26,0,7086,7644,1500,7,0
21595,60000,2,1,2,24,0,57802,58960,2960,96,0
21596,80000,2,1,2,25,0,177,1200,1200,0,0
21597,130000,2,1,2,27,1,0,1386,1386,0,0
21598,30000,2,2,2,21,0,9696,10406,2000,32,0
